[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:119] Starting a job; no job is presently running
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:120] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:138] Pushing first task to queue: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:194] Current task: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:208] Performing task: setup
[2025-11-25 12:40:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-11-25 12:40:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442\
[2025-11-25 12:40:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a41758aa0-cljiiN.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:d5e1b59ca183909e796ef09cc4ea0260aadb115a===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a4175e061-oi1AHf.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2?simply_static_page=11960
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2?simply_static_page=11960
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 44336 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a4175e061-oi1AHf.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:db4dcae944307d873ffc7ab4e6c06183f45b7987===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a41762ee0-FuNBXt.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2?simply_static_page=11961
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2?simply_static_page=11961
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 22288 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a41762ee0-FuNBXt.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:2472ccec909131c492bccc3bc39de9d6073d8e95===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a4176eaa5-uv7XVf.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2?simply_static_page=11962
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2?simply_static_page=11962
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 13888 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a4176eaa5-uv7XVf.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:0292c24c31bdc6d60b3837b7895e5166eeff38dd===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a417743fa-equpfv.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2?simply_static_page=11963
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2?simply_static_page=11963
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 28536 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a417743fa-equpfv.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:ba06208968740038a8b6a4b53413e4eb758fb30f===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a41779043-2rp2c8.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2?simply_static_page=11964
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2?simply_static_page=11964
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 44192 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a41779043-2rp2c8.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:553a407dccbf2e476e53a88b9bd5c625c48d8f99===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a4177d447-rGtO1u.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2?simply_static_page=11965
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2?simply_static_page=11965
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 35568 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a4177d447-rGtO1u.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:5e7033b34c53326b369c14d3619436c5421fee14===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a41781d06-IF2U9s.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2?simply_static_page=11966
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2?simply_static_page=11966
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 22796 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a41781d06-IF2U9s.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:dff6282f80563c09ed0d584f15fdc0fc0078731f===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a41787277-tzFTOe.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2?simply_static_page=11967
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2?simply_static_page=11967
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 4340 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a41787277-tzFTOe.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:59] [class-ss-page.php:128] Checking Content Identical:9c268448c22372c377808ffa695160dc62af5f5c===. Value: FALSE
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2
[2025-11-25 12:41:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 1361
[2025-11-25 12:41:59] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a4178b120-23j7w7.tmp
[2025-11-25 12:41:59] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2?simply_static_page=11968
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2?simply_static_page=11968
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:103] Filesize: 17628 bytes
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2
[2025-11-25 12:41:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a4178b120-23j7w7.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2
